CONUS_10KM,cliff_HA
75662,1.2696
85375,72.28536010373514
77981,1.16379999999944
86765,43.46693844220667
78433,1.4811999999998
82593,156.2488652475779
77509,1.2695999999998
82134,52.33107837589648
86301,85.66187786266417
85839,27.310833908287382
82603,1.4062558799999472
85371,190.7728313379065
85850,1.3224999999999
77977,1.90439999999924
84912,77.14837177373614
85836,185.1025722493294
85847,1.4811999999999002
83062,16.613853349997846
86302,25.912053552282938
81661,181.2403236384237
84915,4.958394855000701
85379,4.4822948550006005
80289,1.3754
80756,1.058
84002,1.1109
83073,1.1109
84910,147.03866108977363
79826,1.3225
76124,1.2696
86781,11.36806766488931
80746,4.8620465940727415
83531,0.5819000000000001
84444,169.10469648765584
80759,1.058
77050,1.2696
83066,1.564955879999947
85837,123.35107278281662
84909,150.77890326477652
79825,0.4232
83995,0.4761
86779,4.078812179999391
79360,0.529
81674,2.4412454190718615
75659,1.2696
83071,1.1109
81664,169.38911775318405
80752,1.3224999999999896
86752,365.8307065219819
85373,152.12176283061368
75657,1.2696
86311,1.90439999999999
81220,1.058
84913,54.88278230918857
86780,4.99217690999739
79827,1.1638000000000002
80751,0.4231999999999894
77510,1.2695999999998
86771,1.4282999999999901
79834,0.9522
85376,45.64516496528118
81223,1.058
81665,161.4130288281843
84442,178.8271720142834
84449,77.78823600653723
83057,149.7025936115601
78439,1.90439999999924
81670,62.78647954643728
77055,1.1638000000000002
77971,1.2695999999998
78434,1.3224999999998002
85384,0.1586999999999
85843,2.5999454149983
86766,24.320544713962946
87228,48.33805876220417
87223,252.42492893388342
80292,1.0051
86303,7.266386129246203
77053,1.9044
83515,182.08597167909213
82598,33.40594163499968
87225,148.97991536979853
75661,1.2696
86309,1.53409999999999
78446,1.16379999999944
78442,0.95219999999944
82600,4.146703119998247
80743,32.5374566736192
86769,1.05799999999999
85372,178.013048039345
77518,1.16379999999944
77057,1.1638000000000002
80291,1.0051
81214,0.4231999999999894
84452,5.7380672120672305
87227,66.18763242220848
77511,1.2695999999998
81197,177.468431915431
85828,262.26306002044623
84459,0.1587
85374,99.20477458383374
85391,0.42319999999990005
84455,2.0180454149984
85844,0.7934999999999001
85367,215.25156263428937
81208,20.422226000319377
86318,4.674776909997401
81673,3.3587960340751417
84458,0.2116
80750,0.4231999999999894
80757,1.058
86300,122.01809302482057
85383,0.1586999999999
76119,1.2696
84448,104.78192179925173
84450,56.93273330198976
86757,289.0337691112395
80755,1.0051
81216,1.3753999999999895
84441,187.2329146242848
86317,4.39621217999939
82139,1.8593454149984472
85829,258.67162531313795
85854,1.4948173799994
85826,254.95956762817363
85827,250.83347484123217
83051,186.8773561715558
83991,2.4941454149984
82612,1.1109
82129,162.7910187260292
84916,4.8525948550006
86770,1.32249999999999
80296,1.058
78435,1.3224999999998002
83982,163.65267356235344
86298,212.12349123496512
83061,45.78431950454605
82135,23.498996893661328
76590,2.0102
81671,32.989814537637294
85838,77.88611314180893
83520,153.00070320013393
86764,64.59008299294702
76127,1.2696
85392,0.6484173799995
86297,217.15838906971848
82599,8.896046260001228
77054,1.2167000000000001
84443,174.80608541265514
86755,330.1718711036528
77048,1.2696
81219,1.058
82595,102.0988799041602
81666,134.96676048491943
81201,142.51591775318275
80741,73.57860544716438
86760,243.20256379421338
84905,176.6571018387382
86775,2.06309999999999
81221,1.058
79822,0.4232
77047,1.2696
80288,0.4232
78909,1.16379999999944
83527,3.4242948550007
85835,196.52365590242093
83535,1.1109
77049,1.2696
81202,128.13691253317697
86299,181.81479887702483
86313,1.74569999999999
76130,0.2645
85830,249.2559150329636
75668,0.2116
78898,1.5340999999998002
79828,1.0051
86307,0.9459079294157
86762,173.917412990308
80293,0.9522
85381,0.7675188550003
84903,195.5937439010009
76121,1.2696
77972,1.2695999999998
82140,0.6348
83988,23.014753349997363
83533,1.058
78901,1.7456999999992402
79365,0.9522
83976,198.80033017909133
81210,2.7989465940727416
85842,3.8474948550006003
86777,2.06309999999999
85363,232.78981256841308
77979,0.95219999999944
80761,1.058
86308,1.4282999999999901
77970,1.2695999999998
83993,0.5819000000000001
83521,136.34196903047274
81218,1.1109
86304,6.015859010037
77507,1.2695999999998
83059,85.7085751165376
84447,146.65270320013394
85855,3.3382121799989
80760,1.058
79363,1.1109
80754,1.1638000000000002
86296,232.70112752665784
77974,1.2695999999998
79829,0.9522
79359,0.4761
82613,1.1109
83516,177.92718541265515
85378,4.958394855000701
81217,1.3753999999999895
84929,0.1586999999999
77512,1.2695999999998
80734,136.40190270272714
78440,1.69279999999924
80290,1.2696
86767,10.053100068892874
76128,1.0051
82124,186.6120021990206
76593,1.1638000000000002
83981,170.21474251512095
84927,0.1586999999999
84924,0.1586999999999
76126,1.2696
82596,81.90356344653661
80744,17.990691013877147
77975,1.4246331443918
83070,1.1638000000000002
84899,245.39410941399234
86295,259.15880557413027
85370,205.01441553531134
76122,1.2696
78904,0.95219999999944
82136,7.379196030001627
84911,105.62937810962524
86305,2.8644454149984
81685,1.058
77519,1.16379999999944
77982,1.16379999999944
82592,166.0356425125845
83055,169.05094251258478
83532,0.529
85834,207.85716024851862
82133,77.55611529153751
79824,0.4232
78903,0.95219999999944
77516,1.52213306235414
78907,0.95219999999944
75655,1.2696
80758,1.058
84907,164.80095410231863
84438,211.15820535697102
79835,0.9522
83524,52.06291368153491
83069,1.4812
81213,0.5818999999999894
84919,0.5818999999999
79833,0.9522
85389,0.26449999999990004
81677,0.4231999999999894
78445,1.16379999999944
84926,0.1586999999999
84914,17.465216373218972
79362,0.3703
80736,130.9179193491046
81212,1.5219642229462216
81211,2.2296454190718613
76588,1.2696
80753,1.3753999999999895
86314,1.48119999999999
86289,322.075796310344
85846,1.3224999999999
85382,0.47609999999990005
85833,225.3413416198635
79366,0.9522
76583,1.2696
83985,94.20857099742763
86772,1.90439999999999
87226,92.2779211891512
86312,2.06309999999999
78897,1.6927999999998
76131,0.2645
87219,304.75367482323327
76591,1.7457
81203,109.72022506659219
80749,0.5818999999999894
82132,84.75637511653761
80748,1.5120558799994515
80286,0.4232
81222,1.058
85845,0.7405999999999
82585,197.56122045384055
81667,112.56261011015219
78900,1.42829999999929
86778,1.8122173799995902
81199,172.09398168779617
80747,2.2881383290752417
84000,1.1109
85366,214.53093162456838
81686,1.058
85840,6.7569948550007
81215,1.3224999999999896
75663,1.2696
83983,153.90287747688694
83984,141.09043032516684
76129,0.2116
80287,0.4232
83068,0.5819000000000001
85853,1.0579999999999001
81660,182.12970738910929
85380,2.4941454149983002
79823,0.4232
77056,1.1638000000000002
84457,0.5819000000000001
83986,76.8932529915378
83512,201.9060638223435
84453,4.8525948550007
82138,2.335445414998447
80745,8.434852260837042
83987,56.24717005153233
83978,184.1647146242848
77052,2.116
82122,190.72002414901604
83537,1.1109
79364,1.0051
86774,2.06309999999999
75666,0.2645
83525,21.586448211399432
80298,0.9522
77973,1.2695999999998
81680,1.4811999999999894
83514,189.70222268690978
81678,1.1108999999999896
81224,1.058
82141,0.4232
86306,0.6348
82130,140.1229541034777
83050,193.76111063989887
75205,0.2116
81683,1.058
83063,4.940203119998247
77508,1.2695999999998
84440,198.30252553997158
81676,1.4062558799994516
82149,1.1109
75667,0.2116
86761,221.87481950308822
86773,1.90439999999999
85832,232.37367920712
83529,1.9651454149984
79361,0.529
86316,2.1825173799995903
83536,1.1109
76585,1.2696
77514,2.16889999999924
76120,1.2696
79832,0.9522
80294,0.9522
78438,2.16889999999924
86768,1.56988296986727
84918,1.6707558799998001
83075,1.1109
83060,70.25591529153716
76594,1.1638000000000002
76125,1.2696
83994,0.5819000000000001
75204,0.2116
79830,0.9522
80297,1.058
82150,1.058
82137,3.1416031199982473
85377,8.6788533499978
82131,111.8362250174312
75658,1.2696
82594,132.22068244757781
77051,1.4034362205564002
86315,1.48119999999999
83048,202.38088240011623
87224,214.16893146229842
77046,1.2696
83067,0.5819000000000001
84904,187.1634947951357
81206,62.73357954643728
80737,125.84294687151167
82127,173.4095177040208
86291,333.2050262784703
83047,210.38151359011323
78902,1.00509999999944
78441,0.95219999999944
84437,211.82242699293604
85841,4.9995327223208
83056,161.8287297625818
82121,193.10911411739136
77515,1.90439999999924
81196,174.7873531686293
78908,1.16379999999944
77517,1.16379999999944
83992,2.0180454149984
79367,0.9522
85365,219.30933167672455
77978,1.7456999999992402
79372,1.1638000000000002
81675,2.0709454190718617
84906,170.91709850129058
84462,0.1587
81662,179.91621775318407
84456,0.5819000000000001
84451,20.827597627522266
82584,199.01732089911664
83534,1.1109
84900,220.43255541430457
83522,88.59438631026504
76582,1.2696
75656,1.2696
81209,5.934663225914751
82610,1.1109
76587,1.2696
82611,1.1109
75660,1.2696
83513,194.1340446553933
77976,2.22179999999924
75203,0.2645
84917,2.4941454149983002
82144,1.3225
76589,1.2167000000000001
81207,37.61178808021309
87222,268.6460840555029
75201,1.1638000000000002
81198,176.4487451996627
81668,90.09131856865767
85831,240.01889311855626
79368,0.9522
85368,214.43706245237223
84439,207.02014391265453
82146,1.1109
84908,158.4968837573161
81672,12.718094790251753
81679,1.4811999999999894
85369,212.25604435652366
83074,1.1109
76586,1.2696
82126,177.9060177040208
85385,0.1586999999999
77980,1.05799999999944
77513,1.7469637665231401
86763,124.58583635822893
79371,1.058
81659,185.5153073891093
82143,1.5341
78437,1.2695999999998
78899,1.2695999999998
85851,1.4811999999999002
85852,1.4811999999999002
76581,1.2696
86758,269.5738533925271
81200,158.45497118941645
80285,0.5819000000000001
84454,2.5778948550007
82123,190.94195678402215
84001,1.1109
84465,0.9522
84901,207.1055965111884
76118,1.2696
81684,1.058
82145,1.1638000000000002
77045,1.2696
86756,299.24400495620336
81663,173.51522339958836
77983,1.16379999999944
81204,88.74527855087307
81669,80.12015308643927
85362,259.2057919911411
80295,0.9522
78444,1.16379999999944
76584,1.2696
85390,0.26449999999990004
84921,0.1586999999999
81681,1.1109
83999,1.1109
84902,204.7695511227909
79369,0.9522
82597,61.367633638721806
78905,0.95219999999944
83526,5.75778240871523
84445,159.26776334320724
84920,0.37029999999990004
82125,179.7046177040208
76123,1.2696
82606,1.5341
83538,1.1109
77520,1.16379999999944
75664,1.1638000000000002
75665,1.1638000000000002
86776,2.06309999999999
83989,6.13138624887853
83530,0.5819000000000001
84464,0.9522
85849,1.3224999999999
83997,0.529
84446,150.77890320013395
82128,169.4420177040208
75202,1.1638000000000002
85364,224.59391586400463
80284,1.4118487900032801
85388,0.26449999999990004
75199,1.2696
79831,0.9522
81658,188.4453241941055
87221,279.5870954383923
82587,191.4788021990209
79370,0.9522
82602,2.2296454149984473
80742,55.39260817745947
84922,0.1586999999999
76592,1.1638000000000002
82586,196.28982777315724
85848,1.5340999999999
78906,0.95219999999944
83523,76.36425299153781
75200,1.2696
83052,180.5173688294041
83977,192.88934459803156
81205,79.09332128844848
83979,178.24458541265514
83517,175.22843144012026
80735,134.9383193491046
82608,1.1638000000000002
84928,0.1586999999999
83539,1.1109
82588,183.2310776689555
86759,250.5916009558109
83528,2.4941454149984
86290,334.1668835428305
86753,364.07187615147103
85386,0.1586999999999
83054,173.1653314375841
82147,1.1109
83049,198.2537626470863
77044,1.2696
82607,1.3225
83996,0.2116
83519,163.53050011012056
84463,0.7935000000000001
82609,1.1109
83998,1.058
84925,0.1586999999999
87215,361.4172199563817
78896,1.6927999999998
82605,1.3754
82601,2.683694855000747
80740,85.16264146143878
84461,0.1587
83974,216.85589976406052
81195,151.63923283250296
84460,0.1587
82589,178.4879177040211
83072,1.1109
82591,173.0066314375838
78436,1.2695999999998
83065,2.335445414998447
83990,4.2177948550007
87220,283.6956998843184
80738,116.55268676546613
83076,1.1109
78443,0.95219999999944
83064,3.0010948550007472
82142,1.4283000000000001
80739,97.38018446547476
83975,212.6972691990895
87218,341.70498794120175
85387,0.1586999999999
87217,356.128275286497
84466,0.1587
83980,176.23438541265514
83511,214.69794963428072
83053,178.3292177040211
83518,169.84444251512096
83510,221.68343672428082
84923,0.1586999999999
84436,224.20089566873716
86310,1.90439999999999
86293,290.6674862510705
82148,1.1109
82590,177.4828177040211
86294,273.18100199964334
81687,1.058
83058,114.147136023857
86292,312.31606639637783
83973,225.54507723231268
81682,1.058
82604,0.5819000000000001
87216,369.45720631666296
77091,3.9022246200048003
84469,0.1587
82153,1.058
79380,0.529
80764,0.9522
85873,2.5281415999996
83557,0.0
81240,0.0
82633,0.0
86326,12.26209683499342
80767,0.9522
82152,1.058
84938,0.3703
83085,0.0
83548,0.0
84934,0.9658173799995
85402,8.380819924996628
82620,0.0529
75221,0.37773877500156
86349,3.86329217500072
85867,8.539519924996627
84939,0.3174
85407,0.2116
83104,0.1058
84945,0.1058
81696,0.0
74771,1.0579999999999001
86783,12.63239683499342
85404,0.8992137013602564
79846,0.0
81707,0.0
83552,0.0
83087,0.0
75696,0.4232
82174,0.0
85871,2.4752415999996003
80792,1.3754
77059,1.1638000000000002
83558,0.0
76598,0.2645
82624,0.0
75214,0.6877
84483,0.1058
86334,3.0571416
81227,1.058
77987,1.16379999999944
84944,0.1058
85870,2.6339415999996003
85395,4.3573769099971
85414,0.4761
75220,0.64223877500156
79870,3.5134759750039
84473,0.0
77090,2.3681246200048003
83549,0.0
85858,11.680196834993508
83571,4.23359217500072
84496,3.86329217500087
85415,0.8464
83088,0.0
80312,0.0
81699,0.0
79405,3.2381974849992003
81248,0.0
81714,0.0
85869,1.0051
79848,0.0
86333,3.2687416000000002
83090,0.0
81715,0.0
82169,0.0
84954,0.418602040896
76162,0.2116
79379,1.1638000000000002
85424,3.96909217500087
85422,3.96909217500087
81720,4.3378000000003
82183,4.761
81703,0.0
81228,1.058
83546,0.1058
81692,1.058
84941,0.0
81249,0.0
84940,0.1058
79376,1.1638000000000002
84484,0.1058
84477,0.0
81709,0.0
85394,3.0289173799994003
82161,0.0
84013,0.0
75225,0.32483877500156
76139,0.2645
77985,1.16379999999944
82628,0.0
85878,1.4121085749966
81258,5.0367974849995
78481,3.9022246200048003
83096,0.0
85409,0.6766415999996
75229,0.16613877500156002
76612,0.16613882556172002
81247,0.0
82166,0.0
84953,0.1587
79845,0.0
79847,0.0
79849,0.0
79850,0.0
80306,0.9522
80307,0.0
80308,0.0
80313,0.0
80314,0.0
80768,0.9522
80769,0.9522
80770,0.0
81231,0.9522
82167,0.0
78014,0.0529
77060,1.1638000000000002
81238,0.0
85868,2.4333999999999767
85406,0.3174
80778,0.0
84958,3.96909217500087
86786,12.52659683499342
76596,1.1638000000000002
75212,0.6348
82182,4.073300000000001
79843,1.1109
80309,0.0
83109,4.381147698224121
85408,0.4761
84482,0.1058
79867,2.8678974849992
84014,0.0
84493,1.3769921750007201
86341,2.2585085749966
81710,0.0
85397,11.627296834993627
81711,0.0
74760,0.37773877500156
79374,1.1638000000000002
75233,0.5818999999999
78941,2.7620974849992
85405,0.2116
84942,0.0
75209,0.2645
80796,5.4070974849995
82615,1.058
76629,3.21452462000474
75698,0.4761
85866,8.634596551152226
86320,12.050496834993421
74762,0.32483877500156
81717,0.4761
80772,0.0
78480,3.1087246200048
84012,0.0
82176,0.0
82157,0.9522
85875,2.4701085749966003
84006,0.1058
83543,1.058
75685,0.27193882556172
83081,1.058
83550,0.0
80320,0.0
84948,0.2645
85411,1.0469415999996001
84943,0.0
78914,1.1638000000000002
76148,0.27193882556172
80766,0.9522
81697,0.0
81239,0.0
75216,0.7935000000000001
83080,1.058
78913,1.1638000000000002
86789,12.73819683499342
81244,0.0
86335,2.8455416000000002
78015,2.8149974849992003
74764,0.27193877500156
76134,0.2116
82636,0.0
79869,3.2381974849992003
82154,1.058
86330,9.38591992499642
86785,12.73819683499342
84472,0.1058
84022,0.1058
86323,12.10339683499342
78911,1.1638000000000002
85889,4.33939217500072
76163,0.2116
79383,0.1058
80777,0.0
74765,0.16613877500156002
76135,0.2116
84963,4.2335921750008705
82634,0.0
81693,0.9522
86331,10.69736152499602
81689,1.058
78916,1.1638000000000002
85413,0.6766415999996
81233,0.0
77092,3.9022246200048003
75222,0.27193877500156
82617,1.058
77522,1.16379999999944
77553,3.1616246200048
81259,5.6199984683332005
80303,1.1638000000000002
75684,0.27193882556172
85865,10.154202034994126
75683,0.27193882556172
81237,0.0
84952,0.1587
81235,0.0
81702,0.0
77088,0.0529
75240,2.2094246200047003
81700,0.0
81701,0.0
86328,12.36789683499342
86321,12.26209683499342
76625,0.0529
80311,0.0
78479,3.0373759750039
84034,4.23359217500072
75215,0.6877
75232,0.5818999999999
76164,1.8920246200047401
80781,0.0
85872,2.4752415999996003
75211,0.3703
83541,1.1109
84485,0.1058
82155,1.058
82160,0.0
83560,0.0
84955,1.58859217500087
86329,10.78900203499392
83559,0.0
74776,2.0923271350055
86336,2.7926416
79868,3.2381974849992003
74767,0.32483877500156
85403,3.4945480994938065
84035,4.23359217500072
80765,0.9522
75230,0.27193877500156
85857,10.67509683499355
74774,1.0337361406833
84946,0.1058
81255,1.8192138540031
84950,0.2645
81243,0.0
78942,2.8678974849992
74777,2.3568271350055
74770,0.8992999999999001
85861,11.838896834993626
83097,0.0
83078,1.1109
80300,0.9522
86325,12.20919683499342
80329,1.7986
86332,5.1731416
78920,0.2116
82163,0.0
81234,0.0
85874,2.4223415999996
79381,0.2116
76597,0.4761
82638,0.0
84007,0.1058
76627,1.83912462000474
83551,0.0
76166,3.00292462000474
75687,0.27193882556172
85859,11.944696834993627
85880,2.00665914999787
80317,0.0
81719,3.6501000000003003
79871,3.9022246200048003
79406,3.5134759750039
77554,3.9022246200048003
80782,0.0
81695,0.0529
75686,0.27193882556172
81712,0.0
84499,4.2335921750008705
83556,0.0
75675,0.3174
84489,0.1058
78943,3.5848246200048
85879,1.5818669749971501
84026,0.0
81722,5.5128974849998
79841,1.1638000000000002
75672,0.2645
81241,0.0
81708,0.0
75701,1.5733003910099401
77555,3.8493246200048
83089,0.0
79384,0.0
84492,1.3769921750007201
75670,0.2116
74763,0.32483877500156
82170,0.0
78017,3.2674246200048
79387,0.0
79404,2.8678974849992
83084,0.0
80793,2.8566000000000003
78013,0.0529
84962,4.2335921750008705
86327,12.20919683499342
75703,2.57972462000474
85887,3.96909217500072
84931,0.48971737999950005
75678,0.5752696667195001
74761,0.27193877500156
84960,3.96909217500087
85423,3.96909217500087
82646,4.5509921750007205
84009,0.1058
80776,0.0
82645,3.6516921750007203
79385,0.0
75676,0.3703
80775,0.0
83106,3.12269217500072
82629,0.0
79386,0.0
82164,0.0
80332,4.2961974849992
75213,0.6348
75673,0.2645
86322,12.10339683499342
76611,0.16613882556172002
79375,1.1638000000000002
77551,0.0529
85882,2.16535914999787
83092,0.0
75217,0.9067387750015601
80321,0.0
85426,4.2335921750008705
84475,0.0
75677,0.4761
82171,0.0
75210,0.3174
83079,1.058
86340,2.5230085749966
83093,0.0
82181,2.9624
83086,0.0
81698,0.0
85877,1.6237085749966
75218,0.9067387750015601
82158,0.0
76137,0.2645
78016,3.1616246200048
81242,0.0
84005,1.1109
76160,0.0529
82618,1.058
80774,0.0
81706,0.0
84936,1.8651173799996563
85863,11.838896834993626
82172,0.0
81260,5.6715974849998005
86339,2.9991085749970003
81721,5.2371000000006
75239,2.0923271350055
81694,0.9522
84949,0.2645
85883,1.9059921750008701
76165,2.31522462000474
74772,0.9521999999999
83091,0.0
85418,1.6943921750008701
86338,2.9991085749970003
84951,0.1587
85884,3.86329217500087
85881,2.16535914999787
76133,0.2116
75697,0.4761
85416,0.947066974997
84937,1.1637999999999564
85412,0.8353415999996
83574,5.132892175000721
84024,0.1058
81230,0.9522
79856,0.0
80779,0.0
85396,10.886696834993607
74775,1.1108999999999
75238,1.0579999999999001
77062,0.2645
85862,11.838896834993626
86337,3.210708574997
82647,5.29159217500072
83547,0.0
82184,4.761
85427,4.2335921750008705
74769,0.74803877500146
75227,0.16613877500156002
77063,0.2116
76626,0.42319999999994
82630,0.0
81690,1.058
81705,0.0
84479,0.0
75702,2.31522462000474
80771,0.0
84491,0.0
82631,0.0
84471,0.1058
76161,0.2116
84498,4.2335921750008705
78018,3.8493246200048
84017,0.0
85419,1.64149217500087
82616,1.058
81232,0.6877
82648,5.29159217500072
75236,0.7934999999999001
81704,0.0
77523,1.16379999999944
83570,4.18069217500072
84028,0.0
84016,0.0
83567,0.4761
75237,0.7934999999999001
85860,11.944696834993627
75671,0.2645
85410,0.7824415999996001
81716,0.1058
82165,0.0
81246,0.0
81257,4.6552000000003
77526,0.3703
76599,0.2116
81713,0.0
75224,0.27193877500156
76613,0.16613882556172002
86784,12.685296834993421
75208,0.2645
80783,0.0
79866,1.6928
83112,5.29159217500072
82156,0.9522
75688,0.27193882556172
80315,0.0
82168,0.0
84015,0.0
76628,3.00292462000474
79838,1.1638000000000002
80784,0.0
84021,0.0
74766,0.27193877500156
84480,0.0
82177,0.0
79840,1.1638000000000002
84478,0.0
76150,0.16613882556172002
80319,0.0
76143,0.3703
80318,0.0
75689,0.21903882556172002
84023,0.1058
84935,1.0924245654259002
79861,0.0
81253,0.1058
78012,0.0529
77079,0.1587
78937,0.0
75692,0.16613882556172002
76156,0.16297476206011
78933,0.0
78006,0.0529
