CONUS_10KM,cliff_HA
77533,0.2645
78927,0.0
77995,0.2645
76624,0.0529
76614,0.16613882556172002
75693,0.16613882556172002
77549,0.0529
78924,0.0
76610,0.21903882556172002
78453,1.16379999999944
80785,0.0
79400,0.0
79863,0.0
76619,0.1587
78931,0.0
75694,0.1587
77542,0.1587
78932,0.0
75695,0.2645
77988,1.16379999999944
77535,0.0529
78926,0.0
77539,0.1058
78454,0.2116
78455,0.2116
80326,0.0
79857,0.0
79393,0.0
77077,0.11323877500156
78005,0.1058
78467,0.0
79397,0.0
79398,0.0
81251,0.0
79865,0.1058
78007,0.0529
77085,0.0529
77073,0.1587
77070,0.2645
77990,0.2645
75681,0.58933882556172
77994,0.2645
78452,1.16379999999944
79860,0.0
76145,0.37773882556172
78928,0.0
80790,0.1058
75680,0.6348000000001001
79859,0.0
76601,0.2645
78939,0.0
78476,0.0529
85888,3.96909217500072
78461,0.0
78001,0.0
76140,0.3174
76146,0.27193882556172
77541,0.1058
79391,0.0
76606,0.3174
75682,0.37773882556172
77530,0.2645
77527,0.2116
77996,0.1587
79392,0.0
76618,0.1587
75228,0.16613877500156002
77550,0.0529
77084,0.0529
75690,0.16613882556172002
76617,0.16613882556172002
77548,0.0529
77529,0.2645
78451,1.16379999999944
77525,1.16379999999944
76621,0.1587
78010,0.0529
77081,0.1587
77075,0.16613882556172002
78460,0.0
81250,0.0
78003,0.1058
75679,0.6348000000001001
78471,0.0529
80328,0.1058
75231,0.27193877500156
76615,0.16613882556172002
77080,0.1587
78472,0.0529
76605,0.3174
76609,0.21903882556172002
76608,0.3174
76159,0.1587
80786,0.0
79855,0.0
78930,0.0
78000,0.0
77065,0.2645
76142,0.3174
76158,0.1587
79403,1.9044
77087,0.0529
77534,0.0529
76602,0.2645
76603,0.2645
78456,0.2116
79395,0.0
79858,0.0
76144,0.4761
77066,0.2645
77532,0.2645
79394,0.0
78938,0.0
77069,0.2645
79402,0.0
80324,0.0
77078,0.1587
78925,0.0
77068,0.2645
79389,0.0
78450,1.16379999999944
79399,0.0
77546,0.0529
80325,0.0
78469,0.0
77076,0.16613877500156002
78935,0.0
76141,0.3174
77064,0.2116
80322,0.0
76153,0.16613882556172002
76157,0.1587
75691,0.16613882556172002
80302,1.058
77074,0.1587
84964,4.2335921750008705
84037,4.23359217500072
83545,0.1058
81236,0.0
83553,0.0
78919,0.2116
84957,1.4827921750008701
86788,12.52659683499342
84468,0.1587
82632,0.0
83095,0.0
84947,0.1058
80333,4.7722974849992
78921,0.1058
84474,0.0
75235,0.6347999999999
79844,0.2116
82622,0.0
82627,0.0
79842,1.1638000000000002
75234,0.6347999999999
84018,0.0
83544,0.8993
82185,5.1313
83107,3.6516921750007203
83098,0.0
83082,0.8993
75674,0.3174
80773,0.0
77986,1.16379999999944
85421,3.86329217500087
83100,0.0
78448,1.16379999999944
75223,0.27193877500156
83554,0.0
82619,1.058
82621,0.0
80305,0.9522
75207,0.2645
75226,0.27193877500156
76138,0.2645
85400,10.048402034994126
83561,0.0
82173,0.0
82635,0.0
78917,0.2645
84033,4.23359217500072
75219,0.8009387750015601
80797,5.4070974849995
77552,1.5453974849992
84011,0.0
81229,0.9522
82649,5.6618921750007205
78912,1.1638000000000002
82639,0.0
82640,0.0
83566,0.0
82186,5.565797484999201
78915,1.1638000000000002
79378,1.1638000000000002
83110,4.60389217500072
79852,0.0
84481,0.0
78923,0.0
82175,0.0
84019,0.0
86347,2.2182591499977202
84029,0.3703
84487,0.1058
80301,1.058
83565,0.0
83094,0.0
74773,1.0050999999999
86787,12.63239683499342
83555,0.0
86342,2.1527085749966
81254,0.1058
82623,0.0
80310,0.0
82180,2.116
81256,4.1262000000003
84010,0.0
76623,0.0529
84495,3.81039217500087
85425,4.33939217500087
83575,4.70969217500072
77089,1.2279974849992001
82162,0.0
78918,0.2116
78922,0.0
84470,0.1058
77989,1.16379999999944
86345,2.16535914999772
75700,0.4761
83568,2.17049217500072
78478,2.7620974849992
83102,0.0
80780,0.0
79407,3.5848246200048
80304,1.1638000000000002
82179,0.1058
84486,0.1058
84476,0.0
77061,1.1638000000000002
81245,0.0
83563,0.0
74768,0.58933877500146
77544,0.1587
77536,0.1587
79388,0.0
84933,0.9129173799995001
77991,0.2116
76607,0.3174
79401,0.0
78004,0.1058
78929,0.0
78009,0.0529
76620,0.1587
77072,0.1587
78458,0.2116
80789,0.0
77071,0.1587
77992,0.2116
80327,0.0
78457,0.2116
77540,0.1058
76147,0.27193882556172
77082,0.1587
77545,0.1587
78475,0.0529
79854,0.0
77086,0.0529
76154,0.16613882556172002
80787,0.0
77547,0.0529
76151,0.21903882556172002
77083,0.1587
79390,0.0
77537,0.1587
78474,0.0529
78008,0.0529
78462,0.0
78934,0.0
76152,0.21903882556172002
76155,0.16613882556172002
83108,3.6516921750007203
75699,0.4761
84030,0.84799217500072
81691,1.058
85886,3.96909217500072
81718,2.7508000000003
84488,0.1058
79382,0.2116
76136,0.2116
78477,0.2116
83103,0.0
83572,4.23359217500072
76149,0.27193882556172
79377,1.1638000000000002
86344,2.32405914999772
84025,0.1058
84008,0.1058
82637,0.0
79837,1.1638000000000002
77524,1.16379999999944
83111,4.60389217500072
84020,0.0
84032,3.8103921750007204
78944,3.6906246200048
79851,0.0
85876,2.3643085749966
83101,0.0
81226,1.058
84956,1.4827921750008701
83569,3.28139217500072
79839,1.1638000000000002
82626,0.0
76600,0.2116
82159,0.0
80763,1.058
78940,1.7457
83562,0.0
85401,9.240837304996127
85417,1.4812000000001502
84031,3.06979217500072
82643,2.9095
78465,0.0
78464,0.0
78468,0.0
78473,0.0529
78011,0.0529
80788,0.0
79864,0.0
78463,0.0
82641,0.1058
79862,0.0
81252,0.0
76616,0.16613882556172002
78002,0.1058
78466,0.0
78936,0.0
77528,0.2116
80791,0.1058
76604,0.2645
77538,0.1587
78459,0.0
78449,1.16379999999944
85420,1.4827921750008701
84036,4.23359217500072
84497,4.2335921750008705
83105,0.6668754863874
80794,4.4548974849995
80316,0.0
82625,0.0
85864,11.794102034994127
85399,11.106402034994128
84959,3.96909217500087
82178,0.1058
84961,4.2335921750008705
86348,3.86329217500072
82642,0.2116
86343,2.20720074999732
86324,12.050496834993421
76622,0.0529
80795,5.3012974849995
77997,0.0529
79853,0.0
77999,0.0529
77998,0.0529
79396,0.0
77531,0.2645
77993,0.2116
78470,0.0
80323,0.0
77067,0.2645
83083,0.0
82644,3.44009217500072
80334,5.5765759750039
83573,4.49809217500072
83564,0.0
84494,2.85819217500072
81723,5.5128974849992005
84500,4.2335921750008705
84038,4.92129217500072
86346,2.16535914999772
84027,0.0
84932,0.8600173799994001
77543,0.1587
83542,1.1109
84501,4.2335921750008705
80331,3.2381974849992003
83099,0.0
85398,11.944696834993627
85885,3.86329217500072
80330,2.8678974849992
84490,0.1058
90473,158.43494942815124
88632,14.62459841499224
87707,12.98469841499246
89096,16.74059841499183
88148,219.06090848207486
89090,5.57049514920088
90018,11.06497513294985
88151,111.66279568188347
90472,188.06678071009952
88614,117.05002361168441
89545,105.25973943083767
90459,325.62520357917106
87704,6.98831217999858
88158,9.38496639583505
88621,17.18572873584152
90020,10.74027848999521
89558,16.10579841499183
90928,465.8303920652663
88164,4.23199999999978
88160,2.4217751057996
90458,323.83778712770413
90011,123.39689012521436
88633,15.78839841499224
90925,415.06493212564544
90474,146.76156452510935
87693,23.42680350402303
90926,445.8673856138735
89557,10.07085141499471
87706,11.52149683499346
87697,2.2630751057996
89540,170.30106232145334
88162,2.8004729282967
91384,414.20918673362996
89087,7.84502031580092
87696,4.2198392608359
90479,21.597935149895708
88626,4.3906999999997804
89547,66.18251719710433
88170,15.629698414992241
90481,16.98882346941088
88154,68.43765416263348
88166,5.7230726166505805
89084,27.28786410336722
90475,134.27830344916487
89999,281.5342799813534
90471,221.70184515532273
89079,119.97329183525021
88167,7.84877690999658
89551,8.003720315800921
89088,7.28857510579932
88163,4.1261999999997805
90460,323.0691699897831
88147,258.3773798494242
89082,67.87078776783075
88165,4.3906999999997804
90013,38.12364526082226
90923,385.6473960930221
89075,165.70136367920972
89080,101.90329408037486
88631,8.74835141499512
90466,353.75489519673874
88168,8.09527848999558
90482,14.05441630988904
89549,22.925099285836392
90924,398.4501456343241
88625,4.38457406079738
89543,137.70176164553646
88161,2.4217751057996
88622,9.09416693083425
91386,452.41653307707395
90927,454.96748722763454
90012,88.83763695312419
90465,357.71804375624333
87694,12.717585780839151
89081,76.83649627799416
88619,50.307355430540355
87699,1.9573
91387,471.73378098845706
90016,14.61205349489324
88617,85.67337502079306
90017,10.86083939989281
88623,7.817039260835751
88627,4.33779999999978
88150,124.29535515668697
88169,14.307198414992241
88153,82.50555530360619
89089,6.40089999999988
90921,364.9893297676087
88630,7.830778489995581
87700,2.0631
88157,19.22539945825575
90936,227.33162667436193
91388,524.1563967578171
89068,245.17628240172715
89085,18.79889928583646
88628,4.33779999999978
89095,15.947098414991832
88156,36.93232044539387
90462,322.3386908812885
90467,351.0210752216849
87695,7.6658669308341505
90001,273.84845299060413
88159,7.82456693083415
90929,428.6465355703004
90922,370.09911799284856
88613,134.2547348183135
90470,238.13587157425061
88612,140.22028402085056
87698,1.7986
90007,178.0155829973334
88610,169.75610328584565
90483,13.63121630988904
90477,47.08763644774182
90461,322.17327797639473
89556,10.052578489995211
90478,28.47361308251853
89086,15.310600305299351
90469,266.166395742074
90009,143.98473902966995
90484,17.057998414991832
89083,44.38432453560719
88624,4.7493751057993805
90919,378.9930611940726
87702,4.02039999999978
89546,84.69966962348433
90008,167.98027738469403
88620,30.86545450825921
88152,103.26025518815496
90000,271.0241871390958
89092,6.81161375999791
89550,14.40845490757243
90476,118.56753936774892
89536,243.97647842242426
90480,20.08928993989411
88149,154.91299602664427
88618,59.77525106799205
88605,273.2584594878142
88606,255.94881406357032
89555,8.768913759997911
90463,339.29334686270244
90937,179.1174948792424
87703,4.45721737999938
89070,251.61265205807254
87705,7.161076909996581
89535,253.56959242198877
89078,120.54178935005399
88155,48.82836392299167
88615,111.09329383188236
89532,271.4743217657634
89544,112.39666858756412
89998,286.2625224408482
89554,6.80610157999898
90014,23.519840601189028
91383,412.45012306824214
90934,273.20120022010656
90022,17.42829841499183
89067,242.69937308845715
90010,131.7818663307994
91385,434.856861180171
88616,100.55892006124076
90003,274.3389860634911
89530,257.8761641437931
90464,352.56778466179856
88629,6.494213759997581
89559,17.16379841499183
89553,7.2472999999999805
89073,203.43902488986566
90920,366.8936339514835
90021,16.26449841499183
89997,294.28994779255544
90015,17.661784262192548
88145,283.5268337653543
90930,401.99217637782516
90485,17.586998414991832
90002,276.1475673442464
89537,234.0336224787057
89552,7.40599999999998
88146,274.36787381162276
90935,257.73479423864995
89542,148.6470731078297
87701,2.1689000000000003
90931,371.55048434523104
88144,300.0021257860244
90468,318.0857101110423
90006,208.24847823173215
89076,149.56318758847067
89074,188.9237965589949
89541,142.8418968362538
90019,11.745378489995211
89548,37.51330413690367
89077,128.53392717668422
89996,303.0043322372505
89094,10.01795141499471
88609,200.43474932341138
89538,225.9628665105268
90456,339.0991914629355
89995,309.8052014093986
90457,330.70948997649214
89531,275.4335199639169
90933,279.8038246774126
89091,5.53650157999898
88604,278.8653981053498
90004,235.58499837734539
89993,301.180043636472
88141,306.37623342832455
88608,231.36303231642128
88611,157.69191373099036
88143,310.1541615042642
90938,155.1616909759502
89069,250.85910208058297
89072,219.0815967578075
90932,310.6953645158593
88607,241.08695279124433
90005,222.59818981569097
89093,8.14817848999521
89994,316.70418571599095
88142,315.85524716583467
89071,241.9244562402149
89533,271.03142755820045
89539,204.33526183007206
89534,262.9234716722997
90939,138.8707011765563
87257,17.593942106938368
87717,20.58762268999796
88179,21.88285207390144
87716,17.95550786499686
87709,13.936898414992461
87256,18.85324221798907
87259,12.333212030003049
90039,15.025979004999401
88178,19.48960786499686
90494,34.12807125499775
87261,6.1516641799993
88644,25.75910886499658
88653,6.9851790050006
90028,29.40608718999666
87710,13.09049841499246
88193,3.5264531499963003
87258,15.741431954999468
88180,23.654167264996982
88172,13.83109841499246
87254,16.42140786499642
88174,13.249198414992462
90037,24.519861849997742
89113,13.315891210033701
88643,25.13536726499698
87255,17.95550786499647
87719,22.95540886499726
88663,2.05955914999772
90030,31.14740212499776
88658,3.6339085749966
89573,23.95715960499854
90027,24.846750083155772
88652,10.317879005000801
89122,3.0520085749967003
88181,24.33080886499658
89117,6.6148790050001
89120,3.997751625358
87711,13.143398414992461
87718,22.63800886499726
88635,16.26449841499224
88197,2.89490074999732
88657,4.0554531499963
87728,4.3728531499963
87266,3.2904179499949002
89567,27.73772238999847
87262,5.199464179999301
87729,3.7909531499963003
88654,5.7284641799995
89106,26.51293018499717
87712,12.98469841499266
87733,2.8420007499973203
90038,17.14414192500092
89111,22.40169892999602
88189,7.090979005000601
87715,14.27229683499366
89566,26.496587189996472
87732,3.3694085749966
89577,12.3880821228278
89578,11.5345790050001
89570,29.041071784996973
90491,32.96592667999805
87730,3.2904179499945
87738,2.2182591499977202
88201,2.11245914999772
87276,3.86329217500072
87720,20.847514064998062
89102,21.766098414991152
88188,10.1591790050008
88655,4.7762641799995
89561,17.53409841499123
87739,1.8001921750007202
89571,28.88237178499697
90493,33.96937125499775
89124,2.05955914999782
89116,9.8946790050001
90035,31.16704182531707
87725,7.1615285744966
87263,4.9878641799993
89114,11.7990790049995
89572,28.43418027198387
89109,26.23737178499677
89569,29.369530184997373
90489,27.48627082151923
88184,20.29083195500046
89107,26.92507178499677
89103,24.27478718999647
87277,3.86329217500072
90031,31.33291149999566
89586,2.3114085749967
88639,15.259398414992662
87723,11.746179005000801
89098,16.89929841499113
87275,2.85305914999772
89585,3.0520085749967003
88182,24.54240886499658
89119,4.3728531499963
87260,7.4123570765888
89576,14.391179004999401
90025,19.12109841499123
87727,5.0407641799995
87721,19.07413195500046
87273,2.2182591499977202
87726,5.6755641799995
89099,17.00509841499113
90029,30.80556692499605
87724,8.8366790050008
88647,22.52669668499778
88190,5.8342641799995
89112,18.199979004999403
88191,5.0407641799995
88662,2.05955914999772
88645,25.75910886499658
89584,3.8967531499964
90034,31.868851519996273
89110,23.36147360780772
87265,3.7630525700407
88198,2.3769591499977203
88175,13.40789841499266
87264,4.267053149996101
88194,3.7665179499945003
87735,2.32405914999772
89562,18.01019841499123
87278,3.86329217500072
89115,10.5294790050001
87740,2.91109217500072
89574,23.14446184999754
88659,3.2636085749966
88638,13.725298414992661
89123,2.4701085749967002
86814,3.86329217500072
88196,3.31810074999732
87737,2.11245914999772
89108,26.55477178499677
87271,2.42985914999772
90032,31.75611149999566
90036,26.760859604998743
88186,13.4918790050008
88649,16.771679005000802
89581,5.8742790050006
87268,3.1790878281137003
86815,3.86329217500072
87274,2.27115914999772
88661,2.32405914999772
87270,2.89490074999732
89125,1.9537591499978202
88183,23.0508021178546
90488,20.657361334992842
88656,4.0025531499963005
89118,5.1465641799995
90496,34.299944346490264
88173,13.407898414992461
90487,18.96239841499123
88648,20.87673435394728
88199,2.16535914999772
88660,2.63040074999732
88200,2.11245914999772
88642,24.236067264996983
88185,19.81473195500046
90495,34.65707125499775
89105,26.12463176499617
88650,12.4338790050008
89568,28.87543176499637
89565,24.96248718999647
88640,21.111509444995182
87736,2.16535914999772
88177,14.994898414992662
87722,18.54978836935366
90026,22.82626133499265
88637,13.566598414992662
88192,4.3728531499963
87714,13.055596834993661
88195,3.5281085749966
87713,12.89689683499366
89575,18.9934790049994
89121,3.7665179499946
88646,25.653308864996582
89104,24.96248718999647
87269,2.9991085749966
88176,13.51369841499266
90497,33.50875151999626
89101,16.26449841499125
87731,3.6339085749966
88651,10.8997790050008
87734,2.52460074999732
90024,18.16889841499123
88636,13.61949841499246
89563,18.01019841499113
90033,32.08045151999626
87272,2.27115914999772
89100,14.57169841499125
88187,11.375879005000801
87267,3.1049085749970002
88641,23.32042426999628
90492,33.44202667999805
90499,28.357874610000042
89564,21.239261334992673
89582,4.7762641799995
89583,3.7909531499963003
90498,31.2285393399973
90490,31.64719009294685
74784,3.5032559250038
77097,4.3783246200048005
76635,4.66705592500374
74781,3.0800559250038
77095,3.9551246200048
77558,3.9551246200048
75244,3.0800559250038
76172,4.085155925003741
75705,3.4790246200047403
78020,3.8493246200048
75245,3.8735559250038003
81262,5.5657974849998
75246,3.8735559250038003
80337,5.6479246200048
78947,4.3254246200048
78022,3.9551246200048
78948,4.3254246200048
77557,3.8493246200048
76168,3.10872462000474
76169,4.00802462000474
74779,2.5797246200047
75242,2.968459216568
75708,3.8735559250037404
75710,4.56125592500374
78021,3.8493246200048
75248,3.8735559250037404
79874,4.5370246200048
77561,4.3783246200048005
78946,4.3254246200048
80800,5.753724620005101
77559,3.9551246200048
75247,3.8735559250038003
77096,4.3783246200048005
80799,5.6823759750042
74783,3.5032559250038
79873,4.5899246200048
78485,4.3254246200048
74780,2.9742559250037
75706,3.76775592500374
77560,4.0609246200048
77098,4.6670559250038
74782,3.5032559250038
74785,3.3445559250038
75709,4.56125592500374
76634,4.66705592500374
81725,5.6715974849992
81263,5.5657974849998
82188,5.6186974849992
76631,3.95512462000474
76632,4.37832462000474
80336,5.6479246200048
76170,4.40255592500374
82651,5.55609217500072
82189,5.565797484999201
76633,4.37832462000474
75243,3.0800559250038
76173,4.45545592500374
75707,3.76775592500374
79410,4.3254246200048
77094,3.9551246200048
76171,4.40255592500374
79411,4.3254246200048
78483,4.3254246200048
78484,4.3254246200048
74786,3.0687584400046
78023,3.9551246200048
87235,1.79859999999999
87236,2.06309999999999
86782,12.156296834993421
75194,1.2696
87233,1.5808740607975902
83077,1.1109
82614,1.1109
83540,1.1109
87241,4.33238290639199
87229,38.13226166251487
87245,13.267196834993412
87683,284.50268609078466
75197,1.2696
76132,0.2645
82151,1.058
87238,2.06309999999999
87244,12.47369683499341
87242,4.99217690999739
87243,6.01370574965159
84003,1.1109
87232,3.80416689892176
80299,0.9522
87689,90.74588298171908
77058,1.1638000000000002
77521,1.16379999999944
87691,56.3881634938153
81688,1.058
75206,0.2645
87234,1.69279999999999
87686,244.46214638784883
86319,11.04539683499342
87685,271.0314878938795
75198,1.2696
87684,273.44016185949897
87231,7.26896636392257
75195,1.2696
87239,2.06309999999999
79373,1.1638000000000002
85393,0.9658173799994001
75669,0.2116
80762,1.058
75196,1.2696
87237,2.06309999999999
78910,1.1638000000000002
76595,1.1638000000000002
87681,327.43830677558896
87687,179.36751126441334
81225,1.058
78447,1.16379999999944
87678,348.89725380312603
77984,1.16379999999944
75193,1.2696
87240,2.06309999999999
87680,352.2364553489352
85856,4.0399769099969
79836,1.058
87230,17.93411626452861
87688,109.5808092796781
84930,0.1586999999999
87679,357.20888921850894
87690,80.65560275497062
75192,1.2696
87682,292.60982301199084
84004,1.1109
84467,0.1587
74742,0.2645
86796,6.5799972050023
74756,0.6951387750015601
86795,13.21511712999832
86798,4.516897205002301
86797,4.9929972050023
86790,12.73819683499342
86794,13.42837255499862
76630,3.84932462000474
77093,3.8493246200048
74758,0.6951387750015601
74746,0.2645
86804,2.893308574997
74755,0.9067387750015601
86793,14.20771306499692
86791,12.84399683499342
78019,3.8493246200048
76167,3.10872462000474
86807,2.32405914999772
86352,3.96909217500072
86351,3.96909217500072
87248,12.89689683499342
74757,0.6951387750015601
74754,0.9067387750015601
78482,4.3254246200048
86792,13.584596834993821
74745,0.2645
74751,0.8464
87250,12.79109683499342
75704,2.57972462000474
86350,3.86329217500072
77556,3.8493246200048
75241,2.4210246200047
87246,13.00269683499342
84502,4.2335921750008705
74752,0.8464
84039,5.132892175000721
83576,4.60389217500072
86803,3.1049085749970002
74749,0.6348
78945,4.2725246200048
74753,0.8464
87247,13.10849683499342
74759,0.53643877500156
74778,2.4626271350055
84965,4.2335921750008705
87251,12.73819683499342
86811,2.85305914999772
79408,3.5848246200048
74748,0.6348
79872,4.4841246200048
74743,0.2645
74750,0.6877
82650,5.6618921750007205
86800,3.8438531499961
87253,12.89689683499342
81261,5.5657974849998
86808,2.32405914999772
86801,3.4491179499949003
82187,5.6186974849992
86809,2.16535914999772
86805,2.9462085749966
86802,3.2636085749970003
83113,5.29159217500072
87252,12.89689683499342
86799,4.4257531499961
80335,5.6479246200048
86810,2.2182591499977202
74747,0.3703
86806,2.63040074999732
81724,5.6715974849992
80798,5.4070974849995
86812,3.86329217500072
74744,0.2645
87249,12.73819683499342
87708,13.513698414992461
88171,14.70851662358784
88634,16.31739841499224
87692,40.67744360299511
89097,17.11089841499123
90023,17.798598414991233
90486,18.38049841499123
89560,17.48119841499123
86813,3.86329217500072
79409,3.9022246200048003
86754,352.60096652847284
